"reference_id","country","product_code","product_name","subscription_start_date","subscription_deactivation_date","order_date_kyiv","return_date_kyiv","last_rebill_date_kyiv","subscription_duration_months","total_amount","discount_amount","number_of_rebills","original_amount","returned_amount","total_rebill_amount","has_chargeback","has_refund","sales_agent_name","source","campaign_name"
"GYB220328-2543-92182","US","aq-gyb-support-12-month-plan"," Support 12-month plan","2022-03-28","2023-03-28","2022-03-29 01:20:00",NULL,NULL,12,"235.20","100.80",0,"336.00","0","0","false","false","Rodger","Call","AQ.Upgrade"
"GYB220329-2543-35114","GB","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-03-29","2022-09-29","2022-03-29 19:21:00",NULL,NULL,6,"199.23","49.80",0,"249.03","0","0","false","false","Jules","Chat","AQ_9"
"GYB220329-2050-12112","CA","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-03-29",NULL,"2022-03-29 23:41:00",NULL,NULL,24,"489.08","86.31",0,"575.39","0","0","false","false","Jackie","Call","AQ_1"
"GYB220329-6791-66123","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-30 01:46:00",NULL,NULL,0,"104.30","44.70",0,"149.00","0","0","false","false","Jackie","Call","AQ_21"
"GYB220330-4913-72103","GB","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-30","2022-07-30","2022-03-30 18:20:00",NULL,"2022-06-30 12:59:00",1,"199.15","0.00",1,"199.15","0","18.53","false","false","Keira","Chat","AQ_21"
"GYB220330-5566-60139","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-30","2025-03-30","2022-03-30 19:31:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220330-6791-70119","CA","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-30 21:11:00",NULL,NULL,0,"148.94","0.00",0,"148.94","0","0","false","false","n/a","n/a","n/a"
"GYB220330-4913-68138","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-30","2022-06-30","2022-03-30 21:14:00",NULL,NULL,3,"199.00","0.00",0,"199.00","0","0","false","false","Keira","Chat","AQ_21"
"GYB220330-2050-28110","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-30 22:53:00",NULL,NULL,0,"74.50","74.50",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220330-5332-86110","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-03-30","2023-04-28","2022-03-30 23:17:00",NULL,"2023-03-28 13:46:00",1,"199.00","0.00",10,"199.00","0","199.5","false","false","Keira","Chat","AQ_21"
"GYB220330-7323-80104","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-31 02:51:00",NULL,NULL,0,"104.30","44.70",0,"149.00","0","0","false","false","Vicky","Call","AQ_9"
"GYB220331-3150-50104","AU","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-03-31 12:24:00",NULL,NULL,0,"149.01","0.00",0,"149.01","0","0","false","false","n/a","n/a","n/a"
"GYB220331-2793-63106","CA","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-31",NULL,"2022-03-31 19:58:00",NULL,NULL,36,"546.86","136.71",0,"683.57","0","0","false","false","n/a","n/a","n/a"
"GYB220331-9703-29106","US","aq-gyb-support-6-month-plan"," Support 6-month plan","2022-03-31","2022-10-30","2022-03-31 20:19:00",NULL,"2022-09-30 13:06:00",1,"144.00","48.00",1,"192.00","0","19.95","false","false","Rodger","Call","AQ_9"
"GYB220331-9703-13148","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-31","2022-05-11","2022-03-31 23:16:00","2022-05-11 10:53:00",NULL,36,"547.20","136.80",0,"684.00","547.20","0","true","false","n/a","n/a","n/a"
"GYB220331-8709-50130","US","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-03-31","2025-03-31","2022-04-01 01:09:00",NULL,NULL,36,"684.00","0.00",0,"684.00","0","0","false","false","n/a","n/a","n/a"
"GYB220331-9703-51187","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-03-31","2022-05-09","2022-04-01 02:01:00","2022-05-09 13:30:00",NULL,12,"432.00","0.00",0,"432.00","432.00","0","true","false","n/a","n/a","n/a"
"GYB220331-3150-41125","AU","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-04-01 02:02:00",NULL,NULL,0,"96.86","52.16",0,"149.02","0","0","false","false","n/a","n/a","n/a"
"GYB220401-8709-29128","AU","aq-gyb-support-12-month-plan"," Support 12-month plan","2022-04-01","2023-07-08","2022-04-01 03:33:00",NULL,"2023-06-01 14:57:00",1,"235.40","100.88",3,"336.28","0","53.78","false","false","Rodger","Call","AQ_7"
"GYB220401-3245-91126","AU","aq-gyb-support-12-month-plan"," Support 12-month plan","2022-04-01","2023-04-01","2022-04-01 07:06:00",NULL,NULL,12,"235.40","100.88",0,"336.28","0","0","false","false","n/a","n/a","n/a"
"GYB220401-2793-55124","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-04-01 23:25:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","n/a","n/a","n/a"
"GYB220402-3245-21126","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-04-02 15:36:00",NULL,NULL,0,"74.50","74.50",0,"149.00","0","0","false","false","Jackie","Call","AQ_9"
"GYB220402-8709-30113","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-04-02","2023-04-09","2022-04-02 23:50:00",NULL,NULL,1,"345.60","86.40",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220402-8709-67143","CA","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-04-03 01:19:00",NULL,NULL,0,"74.47","74.47",0,"148.94","0","0","false","false","David","Call","AQ_1"
"GYB220403-3150-68119","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-04-03","2022-07-03","2022-04-03 08:37:00",NULL,NULL,3,"159.20","39.80",0,"199.00","0","0","false","false","Keira","Chat","AQ_21"
"GYB220403-7323-11118","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-04-03",NULL,"2022-04-03 21:31:00",NULL,NULL,24,"403.20","172.80",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220403-7323-58148","PA","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-04-03",NULL,"2022-04-04 00:02:00",NULL,"2023-10-03 11:13:00",1,"199.20","49.80",13,"249.00","0","259.35","false","false","Jules","Chat","AQ_9"
"GYB220403-2793-67119","NZ","aq-gyb-support-36-month-plan-hi"," Support 36-month Plan","2022-04-03",NULL,"2022-04-04 01:30:00",NULL,NULL,36,"683.97","0.00",0,"683.97","0","0","false","false","Jules","Chat","AQ_9"
"GYB220404-3153-26121","US","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-04-04","2022-11-03","2022-04-04 07:09:00",NULL,"2022-10-04 13:40:00",1,"199.20","49.80",1,"249.00","0","19.95","false","false","Jules","Chat","AQ_9"
"GYB220404-2833-39114","CA","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-04-04","2022-07-04","2022-04-04 10:42:00",NULL,NULL,3,"199.03","0.00",0,"199.03","0","0","false","false","Keira","Chat","AQ_21"
"GYB220404-9703-12140","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-04-04","2023-04-04","2022-04-04 21:03:00",NULL,NULL,12,"345.60","86.40",0,"432.00","0","0","false","false","n/a","n/a","n/a"
"GYB220404-2793-83123","US","aq-one-time-pc-support"," Support One Time PC Support ",NULL,NULL,"2022-04-05 01:21:00",NULL,NULL,0,"149.00","0.00",0,"149.00","0","0","false","false","Rinna","Chat","AQ_9"
"GYB220405-2833-49117","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-04-05",NULL,"2022-04-05 17:12:00",NULL,"2023-10-05 12:39:00",1,"432.00","0.00",7,"432.00","0","139.65","false","false","Rinna","Chat","AQ_9"
"GYB220405-7323-63105","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-04-05","2023-07-05","2022-04-05 20:23:00",NULL,"2023-06-05 11:34:00",1,"432.00","0.00",3,"432.00","0","59.85","false","false","n/a","n/a","n/a"
"GYB220405-3245-15115","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-04-05",NULL,"2022-04-06 02:26:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220406-3245-92115","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-04-06",NULL,"2022-04-06 18:40:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Megan","Chat","PDFSuite.CTA"
"GYB220406-2793-14113","US","aq-gyb-support-3-month-plan-lo"," Support 3-month Plan","2022-04-06","2022-06-12","2022-04-06 20:08:00",NULL,NULL,3,"199.00","0.00",0,"199.00","0","0","false","false","Keira","Chat","AQ_21"
"GYB220406-2793-69125","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-04-06","2022-05-08","2022-04-06 20:43:00",NULL,NULL,1,"49.50","49.50",0,"99.00","0","0","false","false","n/a","n/a","n/a"
"GYB220406-3245-93139","US","aq-gyb-support-6-month-plan-lo"," Support 6-month Plan","2022-04-06","2022-12-14","2022-04-07 01:54:00",NULL,"2022-12-06 13:49:00",1,"199.20","49.80",3,"249.00","0","59.85","false","false","David","Call","AQ_9"
"GYB220407-3245-93123","CA","aq-gyb-support-6-month-plan"," Support 6-month plan","2022-04-07","2023-01-14","2022-04-07 05:47:00",NULL,"2022-12-08 15:07:00",1,"191.96","0.00",3,"191.96","0","55.24","false","false","Rodger","Call","AQ_1"
"GYB220407-3150-18113","US","aq-gyb-support-36-month-plan"," Support 36-month plan","2022-04-07",NULL,"2022-04-07 18:02:00",NULL,NULL,36,"576.00","0.00",0,"576.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220407-2833-71118","US","aq-gyb-support-24-month-plan-hi"," Support 24-month Plan","2022-04-07",NULL,"2022-04-07 20:05:00",NULL,NULL,24,"576.00","0.00",0,"576.00","0","0","false","false","Rodger","Call","AQ_9"
"GYB220407-2833-33148","US","aq-gyb-support-12-month-plan-hi"," Support 12-month Plan","2022-04-07","2023-05-07","2022-04-07 20:38:00","2022-04-27 11:05:00","2023-04-07 13:32:00",1,"432.00","0.00",1,"432.00","333.00","19.95","false","true","n/a","n/a","n/a"
"GYB220407-9368-20128","US","aq-gyb-support-single-monthly"," Support Single Device Monthly Subscription","2022-04-07","2022-06-14","2022-04-08 02:11:00",NULL,"2022-05-07 14:17:00",1,"99.00","0.00",1,"99.00","0","19.95","false","false","n/a","n/a","n/a"
