"reference_id","product_name","country","campaign_name","source","sales_agent_name","company_revenue","total_rebill_amount","number_of_rebills","returned_amount","discount_amount","total_amount","order_date_kyiv","order_date_utc","order_date_ny","return_date_kyiv","return_date_utc","return_date_ny","days_to_return"
"GYB220331-9703-29106"," Support 6-month plan","US","AQ_9","Call","Rodger","163.95","19.95",1,"0","48.00","144.00","2022-03-31 20:19:00","2022-03-31 17:19:00","2022-03-31 13:19:00",NULL,NULL,NULL,NULL
"GYB220331-9703-51187"," Support 12-month Plan","US","n/a","n/a","n/a","0.00","0",0,"432.00","0.00","432.00","2022-04-01 02:01:00","2022-03-31 23:01:00","2022-03-31 19:01:00","2022-05-09 13:30:00","2022-05-09 10:30:00","2022-05-09 06:30:00","38"
"GYB220401-2793-55124"," Support One Time PC Support ","US","n/a","n/a","n/a","149.00","0",0,"0","0.00","149.00","2022-04-01 23:25:00","2022-04-01 20:25:00","2022-04-01 16:25:00",NULL,NULL,NULL,NULL
"GYB220401-3245-91126"," Support 12-month plan","AU","n/a","n/a","n/a","235.40","0",0,"0","100.88","235.40","2022-04-01 07:06:00","2022-04-01 04:06:00","2022-04-01 00:06:00",NULL,NULL,NULL,NULL
"GYB220401-8709-29128"," Support 12-month plan","AU","AQ_7","Call","Rodger","289.18","53.78",3,"0","100.88","235.40","2022-04-01 03:33:00","2022-04-01 00:33:00","2022-03-31 20:33:00",NULL,NULL,NULL,NULL
"GYB220402-3245-21126"," Support One Time PC Support ","US","AQ_9","Call","Jackie","74.50","0",0,"0","74.50","74.50","2022-04-02 15:36:00","2022-04-02 12:36:00","2022-04-02 08:36:00",NULL,NULL,NULL,NULL
"GYB220402-8709-30113"," Support 12-month Plan","US","n/a","n/a","n/a","345.60","0",0,"0","86.40","345.60","2022-04-02 23:50:00","2022-04-02 20:50:00","2022-04-02 16:50:00",NULL,NULL,NULL,NULL
"GYB220402-8709-67143"," Support One Time PC Support ","CA","AQ_1","Call","David","74.47","0",0,"0","74.47","74.47","2022-04-03 01:19:00","2022-04-02 22:19:00","2022-04-02 18:19:00",NULL,NULL,NULL,NULL
"GYB220403-2793-67119"," Support 36-month Plan","NZ","AQ_9","Chat","Jules","683.97","0",0,"0","0.00","683.97","2022-04-04 01:30:00","2022-04-03 22:30:00","2022-04-03 18:30:00",NULL,NULL,NULL,NULL
"GYB220403-3150-68119"," Support 3-month Plan","US","AQ_21","Chat","Keira","159.20","0",0,"0","39.80","159.20","2022-04-03 08:37:00","2022-04-03 05:37:00","2022-04-03 01:37:00",NULL,NULL,NULL,NULL
"GYB220403-7323-11118"," Support 24-month Plan","US","PDFSuite.CTA","Chat","Megan","403.20","0",0,"0","172.80","403.20","2022-04-03 21:31:00","2022-04-03 18:31:00","2022-04-03 14:31:00",NULL,NULL,NULL,NULL
"GYB220403-7323-58148"," Support 6-month Plan","PA","AQ_9","Chat","Jules","458.55","259.35",13,"0","49.80","199.20","2022-04-04 00:02:00","2022-04-03 21:02:00","2022-04-03 17:02:00",NULL,NULL,NULL,NULL
"GYB220404-2793-83123"," Support One Time PC Support ","US","AQ_9","Chat","Rinna","149.00","0",0,"0","0.00","149.00","2022-04-05 01:21:00","2022-04-04 22:21:00","2022-04-04 18:21:00",NULL,NULL,NULL,NULL
"GYB220404-2833-39114"," Support 3-month Plan","CA","AQ_21","Chat","Keira","199.03","0",0,"0","0.00","199.03","2022-04-04 10:42:00","2022-04-04 07:42:00","2022-04-04 03:42:00",NULL,NULL,NULL,NULL
"GYB220404-3153-26121"," Support 6-month Plan","US","AQ_9","Chat","Jules","219.15","19.95",1,"0","49.80","199.20","2022-04-04 07:09:00","2022-04-04 04:09:00","2022-04-04 00:09:00",NULL,NULL,NULL,NULL
"GYB220404-9703-12140"," Support 12-month Plan","US","n/a","n/a","n/a","345.60","0",0,"0","86.40","345.60","2022-04-04 21:03:00","2022-04-04 18:03:00","2022-04-04 14:03:00",NULL,NULL,NULL,NULL
"GYB220405-2833-49117"," Support 12-month Plan","US","AQ_9","Chat","Rinna","571.65","139.65",7,"0","0.00","432.00","2022-04-05 17:12:00","2022-04-05 14:12:00","2022-04-05 10:12:00",NULL,NULL,NULL,NULL
"GYB220405-3245-15115"," Support 24-month Plan","US","PDFSuite.CTA","Chat","Megan","576.00","0",0,"0","0.00","576.00","2022-04-06 02:26:00","2022-04-05 23:26:00","2022-04-05 19:26:00",NULL,NULL,NULL,NULL
"GYB220405-7323-63105"," Support 12-month Plan","US","n/a","n/a","n/a","491.85","59.85",3,"0","0.00","432.00","2022-04-05 20:23:00","2022-04-05 17:23:00","2022-04-05 13:23:00",NULL,NULL,NULL,NULL
"GYB220406-2793-14113"," Support 3-month Plan","US","AQ_21","Chat","Keira","199.00","0",0,"0","0.00","199.00","2022-04-06 20:08:00","2022-04-06 17:08:00","2022-04-06 13:08:00",NULL,NULL,NULL,NULL
"GYB220406-2793-69125"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","49.50","0",0,"0","49.50","49.50","2022-04-06 20:43:00","2022-04-06 17:43:00","2022-04-06 13:43:00",NULL,NULL,NULL,NULL
"GYB220406-3245-92115"," Support 24-month Plan","US","PDFSuite.CTA","Chat","Megan","576.00","0",0,"0","0.00","576.00","2022-04-06 18:40:00","2022-04-06 15:40:00","2022-04-06 11:40:00",NULL,NULL,NULL,NULL
"GYB220406-3245-93139"," Support 6-month Plan","US","AQ_9","Call","David","259.05","59.85",3,"0","49.80","199.20","2022-04-07 01:54:00","2022-04-06 22:54:00","2022-04-06 18:54:00",NULL,NULL,NULL,NULL
"GYB220407-2833-33148"," Support 12-month Plan","US","n/a","n/a","n/a","118.95","19.95",1,"333.00","0.00","432.00","2022-04-07 20:38:00","2022-04-07 17:38:00","2022-04-07 13:38:00","2022-04-27 11:05:00","2022-04-27 08:05:00","2022-04-27 04:05:00","19"
"GYB220407-2833-71118"," Support 24-month Plan","US","AQ_9","Call","Rodger","576.00","0",0,"0","0.00","576.00","2022-04-07 20:05:00","2022-04-07 17:05:00","2022-04-07 13:05:00",NULL,NULL,NULL,NULL
"GYB220407-3150-18113"," Support 36-month plan","US","AQ_9","Call","Rodger","576.00","0",0,"0","0.00","576.00","2022-04-07 18:02:00","2022-04-07 15:02:00","2022-04-07 11:02:00",NULL,NULL,NULL,NULL
"GYB220407-3245-93123"," Support 6-month plan","CA","AQ_1","Call","Rodger","247.20","55.24",3,"0","0.00","191.96","2022-04-07 05:47:00","2022-04-07 02:47:00","2022-04-06 22:47:00",NULL,NULL,NULL,NULL
"GYB220407-9368-20128"," Support Single Device Monthly Subscription","US","n/a","n/a","n/a","118.95","19.95",1,"0","0.00","99.00","2022-04-08 02:11:00","2022-04-07 23:11:00","2022-04-07 19:11:00",NULL,NULL,NULL,NULL
